	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
Thyroid hormone synthesis	0.0612903225806452	0.0795262267343486	0.675914249684741	0.899543378995434	0.849206349206349	0.987373737373737	0.667578659370725	0.581259150805271	0.986486486486487	0.970344009489917	0.608606557377049	0.567921440261866	0.692715231788079	0.825040128410915	0.18359853121175	0.186015831134565	0.41970802919708	0.206779661016949	0.237822349570201	0.2	0.24773413897281	0.0505464480874317	0.00343642611683849	0.476510067114094	0.28781512605042	0.168831168831169	0.65661252900232	0.144736842105263	0.279883381924198	0.233480176211454	0.377473363774734	0.712962962962963	0.0207715133531157	0.918238993710692	0.997050147492625	0.552083333333333	0.776758409785933	0.357624831309042	0.185745140388769	0.466531440162272	0.19136690647482	0.155993431855501	0.535714285714286	0.980606060606061	0.318488529014845	0.972185430463576	0.974296205630355	0.579172610556348	0.590266875981162	0.832746478873239	0.0347043701799486	0.392931392931393	0.73134328358209	0.107946026986507	0.625586854460094	0.471502590673575	0.932806324110672	0.870192307692308	0.444444444444444	0.448275862068966	0.953592814371258	0.407572383073497	0.435013262599469
Tight junction	1	0.12927191679049	0.961165048543689	0.909959072305593	0.875894988066826	1	0.829896907216495	0.172185430463576	0.669902912621359	0.603896103896104	0.989939637826962	0.752225519287834	0.986222732491389	0.601796407185629	0.997816593886463	0.0162224797219003	0.123243243243243	1	1	0.633211678832117	0.78167115902965	0.674157303370786	0.998769987699877	1	0.510250569476082	0.00429184549356223	1	0.520770010131712	0.915107913669065	1	0.540197461212976	0.312240663900415	0.99070385126162	1	0.182648401826484	0.994962216624685	0.919014084507042	0.876829268292683	0.221631205673759	0.985714285714286	0.215442092154421	0.982169390787519	1	0.904301075268817	0.63785046728972	1	1	0.407779171894605	0.520408163265306	1	1	1	0.884187082405345	0.255235602094241	0.997894736842105	0.941112322791712	0.947674418604651	1	0.925816023738872	0.66147455867082	1	0.864444444444444	0.312722948870392
Toll-like receptor signaling pathway	0.062043795620438	0.878088962108731	0.715651135005974	0.00928792569659443	0.00393700787401575	0.901015228426396	0.30026455026455	0.758278145695364	0.0312075983717775	0.0490307867730901	0.984496124031008	0.0687830687830688	0.390488110137672	0.00531914893617021	0.0479452054794521	0.0495552731893266	0.538461538461538	0.822942643391521	0.00294985250737463	0.00211416490486258	0.00145348837209302	0.108527131782946	0.0975609756097561	0.00129533678756477	0.997894736842105	0.0376175548589342	0.669117647058823	0.0151515151515152	0.0029585798816568	0.0043859649122807	0.00149700598802395	0.0123456790123457	0.00141442715700141	0.301152737752161	0.0152354570637119	0.240740740740741	0.0511278195488722	0.00431034482758621	0.644295302013423	0.00200803212851406	0.430188679245283	0.195652173913043	0.998214285714286	1	0.0012853470437018	0.00465116279069767	0.00694444444444444	0.0763888888888889	0.0221870047543582	0.0579710144927536	0.00123304562268804	0.0378071833648393	0.00120481927710843	0.524822695035461	0.0192525481313703	0.78537170263789	0.907911802853437	0.0011441647597254	0.00943396226415094	0.0128205128205128	0.641509433962264	0.00181818181818182	0.27979274611399
Toxoplasmosis	0.255905511811024	0.00476190476190476	0.979020979020979	0.714765100671141	0.00440528634361234	1	0.608125819134993	0.284246575342466	1	0.503325942350333	0.99800796812749	1	0.17103620474407	0.0324324324324324	0.848	0.0848938826466916	0.518900343642612	0.375816993464052	0.00311526479750779	0.0020746887966805	0.00142045454545455	0.893004115226337	1	0.00127551020408163	0.92090395480226	0.737404580152672	0.643765903307888	0.0185185185185185	0.00302114803625378	0.472850678733032	0.00151515151515152	0.0298507462686567	0.00141242937853107	0.0491573033707865	0.82122905027933	0.26953125	0.917168674698795	0.00431034482758621	0.686666666666667	0.00193050193050193	1	0.730407523510972	1	0.139344262295082	0.473158551810237	0.0048780487804878	0.221374045801527	0.267379679144385	0.990990990990991	1	0.0133657351154313	0.888679245283019	0.01194743130227	0.142259414225941	0.118568232662192	0.304964539007092	0.600917431192661	0.0274285714285714	0.0748091603053435	0.0151515151515152	0.878338278931751	0.0087719298245614	0.647959183673469
Transcriptional misregulation in cancer	0.0256410256410256	0.038863976083707	0.466019417475728	0.00366300366300366	0.585798816568047	1	0.7422934648582	0.45855614973262	0.878640776699029	0.748645720476706	1	0.994047619047619	0.485915492957746	0.00298507462686567	0.230769230769231	0.0233644859813084	0.998917748917749	0.99344262295082	0.0285714285714286	0.00216919739696312	0.00133868808567604	0.0271739130434783	0.258064516129032	0.0072463768115942	0.0475113122171946	0.0145137880986938	0.94750656167979	1	0.0032258064516129	0.297235023041475	0.00140646976090014	0.0277777777777778	0.00134048257372654	0.0923913043478261	0.9140625	0.00458715596330275	0.162726008344924	0.00518134715025907	0.454128440366972	0.0704500978473581	1	0.990936555891239	0.722413793103448	0.943661971830986	0.00117647058823529	0.00617283950617284	0.0113636363636364	0.995283018867924	0.0959097320169253	0.0152284263959391	0.00113507377979569	0.00182481751824818	0.00111358574610245	0.00395256916996047	0.0983086680761099	0.0674157303370786	0.00555555555555556	0.0120218579234973	0.276627218934911	0.0256410256410256	0.901269393511989	0.00353982300884956	0.0676959619952494
Tryptophan metabolism	1	0.167042889390519	0.621621621621622	0.445040214477212	0.00297619047619048	0.247596153846154	0.192982456140351	0.0489913544668588	0.735632183908046	0.301143583227446	0.0175097276264591	0.492647058823529	0.996710526315789	0.611486486486487	0.124503311258278	0.436170212765957	0.93801652892562	0.446654611211573	0.128	0.714285714285714	0.0162074554294976	0.580174927113703	0.790087463556851	0.0476190476190476	0.804573804573805	0.15421686746988	0.0183150183150183	0.116129032258065	0.572607260726073	0.00652173913043478	0.67373572593801	0.715083798882682	0.528645833333333	0.3265625	0.203252032520325	0.432748538011696	0.908082408874802	0.338593974175036	1	0.159003831417625	0.690119760479042	0.871666666666667	0.576642335766423	0.036734693877551	0.0625	0.450511945392491	0.875968992248062	0.497032640949555	0.508445945945946	0.191094619666048	0.945714285714286	0.773255813953488	0.651872399445215	0.398089171974522	0.628571428571429	0.0836653386454183	0.506512301013025	0.408396946564886	0.0874785591766724	0.983890954151177	0.0469135802469136	0.72037037037037	0.794212218649518
Tuberculosis	0.166666666666667	0.211309523809524	1	0.0185185185185185	0.00606060606060606	0.225316455696203	0.998759305210918	0.68	0.973551637279597	0.396328293736501	0.978217821782178	0.378461538461538	0.324884792626728	0.00297619047619048	0.267441860465116	0.00697674418604651	0.99783315276273	0.970345963756178	0.0036101083032491	0.00218340611353712	0.00134589502018843	0.0274725274725275	0.928921568627451	0.00121065375302663	0.945454545454545	0.00716332378223496	0.314814814814815	0.0666666666666667	0.00324675324675325	0.00674157303370787	0.0013986013986014	0.0277777777777778	0.00133333333333333	0.369418132611637	0.104725415070243	0.153488372093023	0.803621169916435	0.00537634408602151	0.997711670480549	0.00194174757281553	0.990243902439024	0.579025110782866	0.993162393162393	0.897058823529412	0.00117096018735363	0.00675675675675676	0.0116279069767442	0.249370277078086	0.00280112044817927	0.22020725388601	0.00113122171945701	0.232432432432432	0.00111607142857143	0.00786369593709043	0.137749737118822	0.270588235294118	0.0406976744186047	0.00109170305676856	0.0014903129657228	0.0263157894736842	0.998595505617977	0.003584229390681	0.818615751789976
Type I diabetes mellitus	0.831491712707182	0.00350262697022767	0.258904109589041	0.433070866141732	0.00308641975308642	0.470588235294118	0.125184094256259	0.22316384180791	0.352220520673813	0.0777070063694267	0.927592954990215	0.66722972972973	0.0248175182481752	0.42964824120603	0.211229946524064	0.786312849162011	0.0493991989319092	0.368807339449541	0.00265957446808511	0.00212765957446809	0.00161030595813205	0.804733727810651	0.0164917541229385	0.00148367952522255	0.00957854406130268	0.210169491525424	0.909090909090909	0.0463576158940397	0.00254452926208651	0.763440860215054	0.024232633279483	0.0169491525423729	0.00163934426229508	0.0784	0.111821086261981	0.0924242424242424	0.0617088607594937	0.00332225913621262	0.0843881856540084	0.00197628458498024	0.474085365853659	0.00167224080267559	0.158759124087591	0.300813008130081	0.176470588235294	0.68976897689769	0.0087719298245614	0.00736377025036819	0.514529914529914	0.306273062730627	0.0644699140401146	0.429126213592233	0.00279329608938547	0.718799368088468	0.100755667506297	0.0827770360480641	0.0492753623188406	0.0038560411311054	0.103741496598639	0.0101522842639594	0.724252491694352	0.00188323917137476	0.0705128205128205
Type II diabetes mellitus	0.92	0.259259259259259	0.364973262032086	0.0573770491803279	0.753943217665615	0.0219512195121951	0.560655737704918	0.0740181268882175	0.827272727272727	0.3575	0.458984375	0.640198511166253	0.261744966442953	0.172069825436409	0.929144385026738	0.00136986301369863	0.924380704041721	0.142857142857143	0.0026246719160105	0.0251572327044025	0.0790322580645161	0.00952380952380952	0.216494845360825	0.0216450216450216	0.647679324894515	0.225375626043406	0.848816029143898	0.465334900117509	0.609819121447028	0.82618025751073	0.0514469453376206	0.968599033816425	0.152380952380952	0.766016713091922	0.45	0.930827067669173	0.86737400530504	0.563333333333333	0.254736842105263	0.180161943319838	0.768532526475038	0.568595041322314	0.245045045045045	0.936363636363636	0.118143459915612	0.17687074829932	0.238532110091743	0.430340557275542	0.00655737704918033	0.357298474945534	0.352272727272727	0.370441458733205	0.0957592339261286	0.966507177033493	0.681481481481481	0.245901639344262	0.666666666666667	0.0315656565656566	0.871670702179177	0.960431654676259	0.937397034596376	0.915596330275229	0.983918128654971
Tyrosine metabolism	0.937898089171974	0.316987740805604	0.322404371584699	0.605136436597111	0.982142857142857	0.358885017421603	0.425563909774436	0.341194968553459	0.0386398763523957	0.160206718346253	0.466403162055336	0.908474576271186	0.908163265306122	0.0565723793677205	0.0620782726045884	0.591865357643759	0.225409836065574	0.759776536312849	0.920454545454545	0.0305927342256214	0.791005291005291	0.138847858197932	0.418816388467375	0.246875	0.255639097744361	0.518159806295399	0.787272727272727	0.2273276904474	0.0200333889816361	0.437894736842105	0.0051150895140665	0.281173594132029	0.0148883374689826	0.329581993569132	0.0920840064620355	0.721286370597244	0.947368421052632	0.140625	0.550632911392405	0.940816326530612	0.496194824961948	0.205882352941176	0.400379506641366	0.383783783783784	0.70516717325228	0.514492753623188	0.624169986719788	0.152567975830816	0.529929577464789	0.591160220994475	0.684438040345821	0.967619047619048	0.216949152542373	0.502362204724409	0.346835443037975	0.229681978798587	0.216828478964401	0.0126050420168067	0.228522336769759	0.189054726368159	0.1338199513382	0.308176100628931	0.0795107033639144
Ubiquitin mediated proteolysis	1	1	1	0.765119549929676	0.168421052631579	1	0.901373283395755	0.996402877697842	0.271111111111111	0.989010989010989	0.997946611909651	0.997084548104956	0.914634146341463	0.172514619883041	0.615384615384615	1	0.0865384615384615	1	0.964052287581699	0.714596949891068	0.149791955617198	0.776190476190476	1	0.751219512195122	0.986577181208054	1	1	0.647058823529412	0.207430340557276	0.202325581395349	0.797432239657632	1	0.974965229485396	1	1	0.690677966101695	1	1	1	0.498062015503876	1	1	1	0.887755102040816	0.98433734939759	0.029585798816568	1	0.826597131681877	0.410658307210031	1	0.525641025641026	1	1	1	0.928182807399347	0.36036036036036	0.560846560846561	1	0.945454545454545	0.704545454545455	0.24025974025974	0.992766726943942	1
VEGF signaling pathway	0.0476190476190476	0.241545893719807	0.702586206896552	0.965014577259475	0.467586206896552	0.9064039408867	1	0.987841945288754	0.958393113342898	0.773058252427185	1	0.653061224489796	0.136531365313653	0.0176767676767677	0.228571428571429	0.137789904502046	1	0.998248686514886	0.199430199430199	0.0909090909090909	0.155824508320726	0.0372881355932203	0.957095709570957	0.309957924263675	0.654320987654321	0.632450331125828	0.915129151291513	0.345132743362832	0.00284090909090909	0.858350951374207	0.0046801872074883	0.2	0.0193740685543964	0.992354740061162	0.895678092399404	0.287037037037037	0.413597733711048	0.00359712230215827	0.0782122905027933	0.293307086614173	0.95583596214511	0.227621483375959	0.383742911153119	1	0.153314917127072	0.137546468401487	0.0208333333333333	0.923809523809524	0.0360655737704918	0.0698198198198198	0.48871181938911	0.208494208494208	0.478543563068921	0.361153262518968	0.998796630565584	0.00476190476190476	0.003690036900369	0.051980198019802	0.161716171617162	0.0340136054421769	0.86676875957121	0.818181818181818	0.0780821917808219
Valine, leucine and isoleucine degradation	0.0630372492836676	0.933333333333333	0.362204724409449	0.956284153005464	1	0.995049504950495	0.879598662207358	0.237822349570201	0.0146627565982405	0.931707317073171	0.975951903807615	1	0.998589562764457	0.953719008264463	1	0.64441416893733	0.149779735682819	0.153674832962138	1	0.139146567717996	0.264705882352941	0.962099125364432	0.304761904761905	0.476811594202899	0.920335429769392	1	0.787155963302752	0.30718954248366	0.590690208667737	1	0.945169712793734	0.831325301204819	0.100286532951289	0.67590027700831	0.997222222222222	0.00613496932515337	1	0.531914893617021	0.677685950413223	0.929718875502008	0.997134670487106	0.552805280528053	0.981981981981982	1	0.582456140350877	0.503401360544218	0.973684210526316	0.976505139500734	0.0230769230769231	0.962962962962963	1	0.8004158004158	0.152985074626866	0.106918238993711	0.198924731182796	0.216666666666667	0.816053511705686	0.984924623115578	1	0.204968944099379	0.0153846153846154	0.839055793991416	1
Vascular smooth muscle contraction	0.00865800865800866	0.838095238095238	0.607692307692308	0.767142857142857	0.529556650246305	0.61381074168798	0.136020151133501	0.771545827633379	0.88745148771022	0.0328227571115974	0.257606490872211	0.84	0.497076023391813	0.0632183908045977	0.176991150442478	0.00122100122100122	0.210055865921788	0.840322580645161	0.454810495626822	0.450765864332604	0.0708215297450425	0.0694444444444444	0.972010178117048	0.0522388059701493	0.0155210643015521	0.873065015479876	0.336585365853659	0.360369609856263	0.0469208211143695	0.498214285714286	0.00429799426934097	0.832631578947368	0.0196353436185133	0.860655737704918	0.102179836512262	0.695483870967742	0.509658246656761	0.186046511627907	0.808219178082192	0.188559322033898	0.87007874015748	0.188405797101449	0.442307692307692	0.53880266075388	0.501216545012166	0.46242774566474	0.134160090191657	0.827004219409283	0.500738552437223	0.457429048414023	0.803317535545024	0.486842105263158	0.368298368298368	0.10803324099723	0.0141766630316249	0.873731679819617	0.103448275862069	0.0291153415453527	0.65015015015015	0.957983193277311	0.943313953488372	0.164855072463768	0.00123762376237624
Vasopressin-regulated water reabsorption	0.94	0.310405643738977	0.82620320855615	0.994535519125683	0.782334384858044	0.873310810810811	0.931133428981349	0.395770392749245	0.716374269005848	0.96875	1	0.906510851419032	0.917613636363636	0.875207986688852	0.512032085561497	0.932876712328767	0.636245110821382	1	0.687664041994751	1	0.993548387096774	0.493449781659389	0.907120743034056	0.653721682847896	0.839662447257384	0.590984974958264	1	0.841059602649007	0.985365853658537	0.959227467811159	0.142105263157895	0.67512077294686	0.57258064516129	0.540389972144847	1	0.854135338345865	0.8816	0.327635327635328	0.774736842105263	0.983805668016194	0.841149773071104	0.928925619834711	0.968680089485459	0.649350649350649	0.675105485232067	0.889830508474576	0.998724489795918	0.684210526315789	0.70327868852459	0.887661141804788	0.846590909090909	0.330561330561331	0.845417236662107	0.972886762360447	0.609375	0.928759894459103	0.76967095851216	0.738095238095238	1	0.913669064748201	1	0.957798165137615	0.858490566037736
